timestamp,ax,ay,az
1479424416748610456,-0.79,-0.47,9.52
1479424416757923331,-0.72,-0.56,10.2
1479424416767705096,-0.71,-0.64,10.5
1479424416777703112,-0.72,-0.62,10.3
1479424416787890258,-0.7,-0.56,9.61
1479424416798701267,-0.64,-0.5,10.01
1479424416808050027,-0.64,-0.49,9.81
1479424416817867203,-0.74,-0.5,9.42
1479424416827928739,-0.79,-0.48,9.52
1479424416837891850,-0.74,-0.48,9.42
1479424416847955592,-0.67,-0.5,9.42
1479424416858310116,-0.61,-0.49,9.32
1479424416867933054,-0.54,-0.47,9.42
1479424416877937010,-0.51,-0.46,10.5
1479424416888154120,-0.58,-0.48,10.5
1479424416898692326,-0.69,-0.52,10.2
1479424416909536806,-0.71,-0.55,10.4
1479424416918336953,-0.64,-0.56,10.01
1479424416928115062,-0.63,-0.61,9.32
1479424416938180658,-0.66,-0.64,9.81
1479424416948103841,-0.62,-0.63,10.1
1479424416958618605,-0.52,-0.58,10.1
1479424416968391876,-0.48,-0.51,10.3
1479424416978146914,-0.51,-0.43,10.1
1479424416988427072,-0.52,-0.42,10.2
1479424416998940962,-0.5,-0.5,10.3
1479424417008937685,-0.56,-0.63,10.2
1479424417018433026,-0.69,-0.72,10.1
1479424417028393468,-0.72,-0.7,9.91
1479424417038656655,-0.65,-0.59,10.01
1479424417049069154,-0.56,-0.48,9.71
1479424417058782830,-0.5,-0.4,10.01
1479424417069109327,-0.44,-0.38,10.01
1479424417078648864,-0.35,-0.44,10.1
1479424417089132767,-0.32,-0.54,10.01
1479424417099162035,-0.38,-0.62,9.71
1479424417109442493,-0.45,-0.65,10.01
1479424417118666691,-0.47,-0.66,10.01
1479424417128654467,-0.5,-0.64,9.91
1479424417138663538,-0.51,-0.61,9.71
1479424417148696107,-0.46,-0.54,9.91
1479424417158969625,-0.35,-0.51,9.91
1479424417168658434,-0.25,-0.52,9.81
1479424417179138869,-0.27,-0.54,9.91
1479424417189311020,-0.34,-0.55,9.81
1479424417199639014,-0.37,-0.56,9.52
1479424417209208119,-0.38,-0.56,9.52
1479424417218888810,-0.39,-0.57,9.71
1479424417229339231,-0.4,-0.57,9.71
1479424417238959827,-0.39,-0.57,10.01
1479424417249364880,-0.37,-0.58,10.01
1479424417258875646,-0.39,-0.58,10.1
1479424417268893095,-0.38,-0.57,10.01
1479424417278925751,-0.33,-0.56,10.01
1479424417289541154,-0.34,-0.56,10.1
1479424417299890506,-0.43,-0.59,10.1
1479424417309491528,-0.54,-0.61,10.01
1479424417319296518,-0.54,-0.61,10.1
1479424417329518650,-0.45,-0.65,9.61
1479424417339057135,-0.4,-0.73,10.2
1479424417349542867,-0.42,-0.8,10.4
1479424417359289901,-0.41,-0.82,10.01
1479424417369638923,-0.38,-0.82,10.2
1479424417379320204,-0.38,-0.83,10.01
1479424417389766814,-0.4,-0.87,9.71
1479424417399934709,-0.4,-0.93,10.1
1479424417409662205,-0.36,-1.0,10.3
1479424417419385253,-0.32,-1.08,10.1
1479424417429866364,-0.3,-1.14,9.81
1479424417439614661,-0.25,-1.15,9.71
1479424417449710944,-0.19,-1.16,9.71
1479424417459388185,-0.17,-1.2,9.71
1479424417469813706,-0.19,-1.23,9.91
1479424417479405081,-0.22,-1.23,9.91
1479424417489828360,-0.22,-1.22,9.91
1479424417500353475,-0.21,-1.23,9.52
1479424417509872994,-0.23,-1.26,9.61
1479424417519491467,-0.27,-1.28,9.91
1479424417529944273,-0.27,-1.27,9.71
1479424417539625231,-0.26,-1.23,9.52
1479424417549935297,-0.3,-1.17,9.91
1479424417559616779,-0.37,-1.11,10.01
1479424417570007940,-0.39,-1.07,9.81
1479424417579623117,-0.36,-1.08,10.01
1479424417590140560,-0.36,-1.13,9.52
1479424417600439007,-0.42,-1.18,9.81
1479424417610174042,-0.46,-1.2,9.61
1479424417619696278,-0.47,-1.18,9.61
1479424417630212537,-0.49,-1.13,9.61
1479424417639794760,-0.54,-1.1,10.01
1479424417650208625,-0.58,-1.1,9.71
1479424417659786364,-0.53,-1.12,9.61
1479424417670280720,-0.49,-1.18,9.52
1479424417680126148,-0.54,-1.24,9.91
1479424417690319648,-0.55,-1.27,10.2
1479424417700655427,-0.5,-1.25,9.32
1479424417710323498,-0.51,-1.23,9.81
1479424417719949933,-0.57,-1.22,9.81
1479424417730371681,-0.58,-1.22,9.81
1479424417739991200,-0.54,-1.22,9.71
1479424417750439434,-0.48,-1.21,9.42
1479424417760037155,-0.45,-1.22,9.52
1479424417773801214,-0.51,-1.23,9.52
1479424417780141000,-0.55,-1.22,9.91
1479424417790441652,-0.55,-1.2,10.2
1479424417801041718,-0.53,-1.19,10.2
1479424417810464742,-0.48,-1.15,9.61
1479424417820270900,-0.43,-1.14,9.02
1479424417830529753,-0.41,-1.18,9.52
1479424417840235881,-0.42,-1.24,10.2
1479424417850617248,-0.42,-1.25,10.3
1479424417860272540,-0.38,-1.19,9.71
1479424417870608218,-0.32,-1.06,10.01
1479424417880359983,-0.29,-0.97,9.61
1479424417890654320,-0.32,-0.94,10.5
1479424417901284654,-0.36,-0.93,10.4
1479424417910662241,-0.37,-0.92,10.5
1479424417920428802,-0.33,-0.94,10.69
1479424417930702233,-0.3,-0.94,9.52
1479424417940538781,-0.28,-0.89,9.42
1479424417950759191,-0.21,-0.86,10.3
1479424417960541198,-0.14,-0.85,10.5
1479424417970780833,-0.12,-0.83,9.91
1479424417980629957,-0.15,-0.79,10.3
1479424417990885411,-0.2,-0.75,10.5
1479424418001345442,-0.22,-0.79,10.3
1479424418010907863,-0.28,-0.9,10.59
1479424418020659681,-0.36,-1.0,10.5
1479424418030984941,-0.39,-1.02,10.1
1479424418040738131,-0.37,-1.02,10.3
1479424418051028671,-0.37,-0.98,10.59
1479424418060736379,-0.35,-0.94,10.59
1479424418071071445,-0.28,-0.94,10.99
1479424418080841647,-0.21,-0.98,10.59
1479424418091092022,-0.2,-1.05,10.59
1479424418101637919,-0.26,-1.1,10.99
1479424418111081104,-0.32,-1.1,10.89
1479424418120938192,-0.34,-1.06,10.89
1479424418131115261,-0.36,-1.0,10.89
1479424418140932494,-0.42,-0.93,10.99
1479424418151109182,-0.5,-0.9,10.79
1479424418160989772,-0.51,-0.9,10.69
1479424418171112382,-0.42,-0.93,10.4
1479424418181139451,-0.36,-1.0,10.59
1479424418191370098,-0.39,-1.05,10.89
1479424418201835749,-0.43,-1.04,10.4
1479424418211248033,-0.44,-1.0,10.69
1479424418221142873,-0.42,-0.95,10.4
1479424418231368713,-0.41,-0.95,10.2
1479424418241258294,-0.45,-0.98,10.4
1479424418251651504,-0.47,-0.99,10.1
1479424418261255011,-0.48,-0.98,9.22
1479424418271428151,-0.52,-0.97,9.22
1479424418281306219,-0.52,-0.93,9.42
1479424418291434104,-0.44,-0.87,9.22
1479424418302029983,-0.34,-0.82,9.22
1479424418311630104,-0.31,-0.78,9.32
1479424418321509005,-0.37,-0.75,9.22
1479424418331513129,-0.4,-0.75,9.42
1479424418341455273,-0.35,-0.72,8.93
1479424418351633063,-0.37,-0.7,8.83
1479424418361505515,-0.49,-0.69,9.42
1479424418371884351,-0.55,-0.66,9.22
1479424418381527865,-0.5,-0.58,9.22
1479424418392270155,-0.45,-0.52,9.52
1479424418402380766,-0.46,-0.51,9.71
1479424418415744416,-0.49,-0.55,9.81
1479424418421615764,-0.48,-0.61,9.81
1479424418431922947,-0.46,-0.65,9.32
1479424418441738715,-0.52,-0.67,9.42
1479424418451808008,-0.62,-0.69,9.52
1479424418461743907,-0.69,-0.68,9.52
1479424418471864561,-0.72,-0.66,10.2
1479424418481783922,-0.71,-0.63,10.1
1479424418491943031,-0.64,-0.59,9.81
1479424418502528443,-0.56,-0.57,9.81
1479424418512086019,-0.51,-0.59,9.81
1479424418521904697,-0.57,-0.64,10.01
1479424418532095472,-0.73,-0.67,10.1
1479424418541889455,-0.84,-0.69,10.01
1479424418551976543,-0.81,-0.67,9.91
1479424418561993011,-0.71,-0.63,9.71
1479424418572034455,-0.63,-0.62,9.42
1479424418581973727,-0.64,-0.63,9.81
1479424418592431327,-0.63,-0.64,10.01
1479424418602863430,-0.53,-0.64,9.71
1479424418612140448,-0.48,-0.64,9.52
1479424418622137129,-0.55,-0.64,9.52
1479424418632181588,-0.62,-0.64,9.32
1479424418642160661,-0.7,-0.65,9.71
1479424418652159165,-0.74,-0.67,9.91
1479424418662189581,-0.71,-0.68,9.61
1479424418672236488,-0.66,-0.67,9.71
1479424418682646280,-0.61,-0.62,9.52
1479424418692305742,-0.53,-0.61,9.32
1479424418703260791,-0.51,-0.63,9.32
1479424418712350441,-0.52,-0.67,9.02
1479424418722636624,-0.51,-0.68,8.93
1479424418732613280,-0.51,-0.67,9.42
1479424418742408761,-0.54,-0.62,9.52
1479424418752834675,-0.58,-0.56,9.32
1479424418762635079,-0.61,-0.52,9.81
1479424418772459487,-0.59,-0.53,9.71
1479424418782473000,-0.57,-0.58,9.32
1479424418792616318,-0.6,-0.63,9.12
1479424418803518085,-0.61,-0.66,9.32
1479424418812633711,-0.6,-0.65,9.71
1479424418822895782,-0.58,-0.63,9.42
1479424418832709789,-0.56,-0.6,9.22
1479424418842831637,-0.58,-0.55,9.81
1479424418853135527,-0.59,-0.52,9.81
1479424418862699528,-0.55,-0.56,9.71
1479424418872710294,-0.55,-0.61,9.81
1479424418882808944,-0.67,-0.63,10.01
1479424418893080957,-0.77,-0.64,9.91
1479424418903750944,-0.74,-0.65,9.71
1479424418912807339,-0.65,-0.63,10.1
1479424418922829017,-0.62,-0.6,10.2
1479424418932888156,-0.64,-0.57,9.71
1479424418942996202,-0.61,-0.58,9.61
1479424418953262005,-0.57,-0.61,9.42
1479424418963024106,-0.64,-0.64,9.81
1479424418972990322,-0.72,-0.66,10.2
1479424418983025919,-0.69,-0.66,9.91
1479424418993075363,-0.65,-0.63,10.01
1479424419004001830,-0.67,-0.6,9.42
1479424419013136331,-0.72,-0.59,9.61
1479424419023079132,-0.72,-0.61,9.91
1479424419033107236,-0.62,-0.66,10.3
1479424419043157513,-0.57,-0.69,9.81
1479424419053484290,-0.62,-0.71,9.81
1479424419063139821,-0.67,-0.7,9.52
1479424419073235584,-0.66,-0.66,9.91
1479424419083324547,-0.64,-0.61,9.91
1479424419093293169,-0.65,-0.56,9.71
1479424419104239513,-0.67,-0.52,9.91
1479424419113325908,-0.65,-0.52,9.81
1479424419123314143,-0.59,-0.57,9.91
1479424419133338154,-0.57,-0.65,10.01
1479424419143348794,-0.64,-0.73,10.4
1479424419153472431,-0.66,-0.75,10.4
1479424419163439283,-0.61,-0.71,10.3
1479424419173486953,-0.59,-0.64,10.01
1479424419183543175,-0.6,-0.56,10.01
1479424419193498084,-0.61,-0.52,10.1
1479424419204289527,-0.52,-0.56,10.2
1479424419213619736,-0.42,-0.65,10.59
1479424419223791299,-0.43,-0.71,10.4
1479424419233638732,-0.52,-0.72,10.3
1479424419243907654,-0.61,-0.68,10.2
1479424419253961594,-0.61,-0.65,10.5
1479424419263743883,-0.53,-0.65,10.3
1479424419273699008,-0.5,-0.66,10.3
1479424419283757775,-0.5,-0.67,10.2
1479424419293743474,-0.45,-0.67,10.2
1479424419304538095,-0.39,-0.7,10.1
1479424419313828353,-0.36,-0.72,10.3
1479424419324117806,-0.32,-0.73,10.3
1479424419333842837,-0.26,-0.71,10.1
1479424419343825570,-0.27,-0.7,10.69
1479424419353866035,-0.32,-0.72,10.5
1479424419363954697,-0.35,-0.71,10.4
1479424419373947858,-0.34,-0.67,10.01
1479424419383995590,-0.25,-0.67,10.2
1479424419394305919,-0.17,-0.7,9.71
1479424419404742102,-0.21,-0.72,10.01
1479424419414039214,-0.3,-0.69,10.01
1479424419424025976,-0.31,-0.64,10.4
1479424419434120711,-0.26,-0.62,10.1
1479424419444624000,-0.23,-0.61,9.52
1479424419454169324,-0.26,-0.62,9.81
1479424419464187563,-0.28,-0.67,10.69
1479424419474205362,-0.26,-0.73,10.4
1479424419484183014,-0.23,-0.75,9.61
1479424419494215639,-0.21,-0.74,9.71
1479424419504999454,-0.18,-0.72,10.01
1479424419514627825,-0.13,-0.69,10.01
1479424419524367361,-0.1,-0.69,10.1
1479424419534347461,-0.14,-0.7,10.1
1479424419544622666,-0.17,-0.68,9.12
1479424419554364631,-0.14,-0.65,8.73
1479424419564648918,-0.19,-0.7,10.01
1479424419574416606,-0.45,-0.76,10.4
1479424419584410819,-0.74,-0.74,10.4
1479424419594750704,-0.87,-0.68,10.1
1479424419605708730,-0.83,-0.6,9.32
1479424419614495460,-0.67,-0.56,8.73
1479424419624704003,-0.46,-0.57,9.12
1479424419634782578,-0.41,-0.62,9.71
1479424419644624423,-0.65,-0.71,10.89
1479424419654760112,-0.88,-0.77,10.99
1479424419664822743,-0.99,-0.74,9.91
1479424419674798405,-0.94,-0.64,9.02
1479424419685509566,-0.78,-0.56,8.83
1479424419694790071,-0.78,-0.6,10.1
1479424419706790077,-0.91,-0.66,10.1
1479424419714788619,-1.09,-0.71,10.01
1479424419725485873,-1.16,-0.69,10.2
1479424419734812283,-0.99,-0.64,10.2
1479424419745495206,-0.8,-0.66,9.22
1479424419755629994,-0.71,-0.71,9.22
1479424419765518249,-0.76,-0.78,9.71
1479424419774888890,-0.97,-0.82,10.69
1479424419785505223,-1.2,-0.77,10.5
1479424419795707394,-1.26,-0.67,9.71
1479424419806972472,-1.16,-0.59,10.01
1479424419815779127,-0.94,-0.57,9.71
1479424419825723917,-0.75,-0.64,9.32
1479424419835522088,-0.75,-0.76,9.42
1479424419845518010,-0.95,-0.84,10.4
1479424419855625334,-1.19,-0.84,10.4
1479424419865512033,-1.28,-0.76,10.5
1479424419875963403,-1.26,-0.67,10.2
1479424419885684918,-1.19,-0.6,9.81
1479424419895798469,-1.1,-0.58,10.3
1479424419907196598,-1.02,-0.6,10.4
1479424419915750875,-0.96,-0.65,10.1
1479424419925523950,-1.02,-0.71,10.3
1479424419935952340,-1.17,-0.71,10.3
1479424419945753994,-1.26,-0.67,9.81
1479424419955956775,-1.19,-0.61,10.1
1479424419965513567,-1.04,-0.56,10.01
1479424419975984922,-0.96,-0.53,10.2
1479424419985515174,-0.91,-0.54,10.01
1479424419995801943,-0.87,-0.56,10.2
1479424420006934815,-0.89,-0.59,10.01
1479424420015977428,-0.99,-0.61,9.81
1479424420025518080,-1.08,-0.63,10.01
1479424420035999488,-1.08,-0.62,9.61
1479424420045743405,-1.06,-0.59,9.61
1479424420055986994,-1.07,-0.56,9.52
1479424420065750114,-1.1,-0.54,9.22
1479424420075956830,-1.12,-0.54,10.01
1479424420085745195,-1.07,-0.54,10.1
1479424420095788876,-0.97,-0.56,9.71
1479424420107237476,-0.97,-0.6,9.52
1479424420115989214,-1.07,-0.61,9.02
1479424420126744365,-1.14,-0.61,8.73
1479424420135947571,-1.13,-0.6,9.42
1479424420145829015,-1.09,-0.59,9.42
1479424420155978887,-1.06,-0.55,9.02
1479424420166694144,-1.04,-0.48,9.32
1479424420175940045,-1.01,-0.42,9.52
1479424420186782332,-1.04,-0.41,9.02
1479424420196039660,-1.11,-0.46,8.83
1479424420207461802,-1.19,-0.52,9.32
1479424420216224448,-1.23,-0.56,9.32
1479424420226784727,-1.27,-0.59,9.42
1479424420236188965,-1.3,-0.59,9.52
1479424420246783921,-1.28,-0.55,9.61
1479424420256268526,-1.23,-0.52,9.61
1479424420266766853,-1.16,-0.49,9.81
1479424420276288357,-1.06,-0.49,9.71
1479424420286759216,-1.02,-0.56,10.5
1479424420296324098,-1.01,-0.6,10.01
1479424420307496330,-1.06,-0.56,9.52
1479424420316489651,-1.23,-0.53,9.81
1479424420326752060,-1.36,-0.54,10.89
1479424420336245067,-1.31,-0.53,10.59
1479424420346754655,-1.18,-0.49,10.2
1479424420356329188,-1.08,-0.46,9.91
1479424420366765227,-1.05,-0.47,10.01
1479424420376348664,-1.08,-0.58,11.09
1479424420386740215,-1.1,-0.68,10.99
1479424420396931090,-1.14,-0.65,10.79
1479424420407483366,-1.19,-0.58,10.79
1479424420416475270,-1.11,-0.54,10.69
1479424420426741711,-1.02,-0.55,10.1
1479424420436531873,-1.11,-0.57,10.89
1479424420446985265,-1.25,-0.58,11.28
1479424420456537090,-1.26,-0.62,11.18
1479424420466701761,-1.18,-0.64,10.79
1479424420477012550,-1.11,-0.61,10.1
1479424420486764158,-1.04,-0.56,10.01
1479424420496837518,-1.02,-0.57,10.89
1479424420507696296,-1.14,-0.63,11.48
1479424420516748522,-1.23,-0.66,11.18
1479424420526701451,-1.19,-0.61,10.59
1479424420536739095,-1.06,-0.52,10.1
1479424420546743143,-0.92,-0.49,9.61
1479424420557156646,-0.94,-0.56,10.2
1479424420566990348,-1.05,-0.64,10.69
1479424420576858144,-1.09,-0.66,10.69
1479424420586983537,-1.01,-0.62,10.3
1479424420596863928,-0.88,-0.54,9.61
1479424420607742159,-0.82,-0.49,9.22
1479424420616925311,-0.75,-0.5,9.81
1479424420626992045,-0.72,-0.57,9.81
1479424420637450140,-0.94,-0.67,9.81
1479424420647447299,-1.27,-0.7,10.1
1479424420657209853,-1.33,-0.66,10.5
1479424420667268211,-1.07,-0.57,10.4
1479424420677198083,-0.74,-0.43,9.22
1479424420687464725,-0.51,-0.35,7.36
1479424420697210815,-0.57,-0.4,7.26
1479424420707968459,-0.87,-0.52,8.93
1479424420717469986,-0.97,-0.63,10.3
1479424420727452968,-0.76,-0.7,12.07
1479424420737524115,-0.53,-0.63,10.99
1479424420747424468,-0.56,-0.42,9.02
1479424420757432835,-0.8,-0.25,7.55
1479424420767436906,-1.05,-0.25,7.85
1479424420777447601,-1.22,-0.44,9.42
1479424420787447942,-1.24,-0.68,9.61
1479424420797650140,-1.05,-0.73,9.71
1479424420808165833,-0.72,-0.57,9.61
1479424420817691919,-0.41,-0.36,9.02
1479424420827717041,-0.31,-0.28,8.44
1479424420837547050,-0.45,-0.38,8.93
1479424420847698400,-0.63,-0.57,10.01
1479424420857623307,-0.75,-0.78,10.69
1479424420867721974,-0.83,-0.8,9.61
1479424420877713261,-0.96,-0.62,8.14
1479424420887697226,-1.04,-0.41,8.14
1479424420897910649,-0.91,-0.3,8.24
1479424420908484835,-0.55,-0.35,8.44
1479424420917973128,-0.28,-0.46,8.93
1479424420928011514,-0.29,-0.48,8.93
1479424420937829727,-0.46,-0.4,9.12
1479424420947962380,-0.69,-0.33,9.42
1479424420957780147,-0.91,-0.34,9.22
1479424420967927777,-1.01,-0.42,9.52
1479424420977804701,-0.96,-0.52,9.42
1479424420987924489,-0.8,-0.57,9.32
1479424420997919710,-0.67,-0.56,9.32
1479424421008663430,-0.66,-0.53,9.91
1479424421017968687,-0.75,-0.49,10.3
1479424421027933136,-0.8,-0.45,10.5
1479424421038403091,-0.79,-0.41,10.1
1479424421048159659,-0.79,-0.4,9.81
1479424421057996487,-0.9,-0.46,9.71
1479424421068197847,-1.08,-0.58,10.89
1479424421078180144,-1.17,-0.66,10.89
1479424421088188951,-1.11,-0.71,10.99
1479424421098336334,-0.95,-0.74,10.59
1479424421108874299,-0.8,-0.7,10.79
1479424421118200117,-0.74,-0.6,10.01
1479424421128418404,-0.83,-0.49,10.4
1479424421138438362,-1.0,-0.42,10.5
1479424421148783308,-1.06,-0.42,10.3
1479424421158386312,-1.02,-0.46,10.79
1479424421168475643,-0.96,-0.52,10.89
1479424421178430527,-0.92,-0.54,10.1
1479424421188460267,-0.98,-0.58,10.79
1479424421198339222,-1.07,-0.62,10.99
1479424421209164848,-1.06,-0.62,10.69
1479424421218438366,-0.97,-0.61,10.89
1479424421228415673,-0.91,-0.57,10.69
1479424421238472621,-0.94,-0.53,10.69
1479424421248661361,-0.99,-0.53,10.79
1479424421258836547,-1.04,-0.52,10.79
1479424421268656404,-1.1,-0.53,10.1
1479424421278620791,-1.1,-0.55,10.01
1479424421288689979,-1.05,-0.56,10.1
1479424421298638075,-0.97,-0.55,10.1
1479424421309395292,-0.91,-0.55,9.91
1479424421318697577,-0.9,-0.55,9.91
1479424421329167351,-0.89,-0.54,9.71
1479424421338743929,-0.9,-0.53,9.61
1479424421348913351,-0.9,-0.51,9.52
1479424421358757092,-0.88,-0.51,9.71
1479424421368906132,-0.91,-0.54,9.81
1479424421378778347,-0.92,-0.53,9.91
1479424421388922116,-0.86,-0.5,10.01
1479424421399136494,-0.79,-0.45,9.52
1479424421409623029,-0.75,-0.39,8.73
1479424421419102737,-0.72,-0.38,8.44
1479424421429072997,-0.71,-0.43,9.71
1479424421438891634,-0.7,-0.46,10.1
1479424421449061724,-0.67,-0.48,9.52
1479424421458937699,-0.67,-0.49,9.42
1479424421469080205,-0.69,-0.48,9.32
1479424421479063223,-0.71,-0.45,9.32
1479424421489356427,-0.75,-0.41,9.52
1479424421499149730,-0.79,-0.38,9.81
1479424421509820855,-0.82,-0.41,9.71
1479424421521647987,-0.79,-0.46,10.1
1479424421529321468,-0.68,-0.46,9.42
1479424421539138660,-0.59,-0.44,9.22
1479424421549331763,-0.6,-0.46,9.52
1479424421559285377,-0.64,-0.52,9.71
1479424421569310108,-0.65,-0.55,9.81
1479424421579372711,-0.63,-0.51,9.81
1479424421589279426,-0.61,-0.46,9.71
1479424421599417351,-0.62,-0.4,9.42
1479424421610075800,-0.67,-0.39,10.01
1479424421619358957,-0.67,-0.4,10.01
1479424421629638978,-0.64,-0.42,10.01
1479424421639412944,-0.62,-0.45,10.1
1479424421649399992,-0.58,-0.45,10.01
1479424421659435997,-0.53,-0.42,10.01
1479424421669436365,-0.48,-0.41,9.81
1479424421679487393,-0.46,-0.45,10.4
1479424421689816391,-0.49,-0.49,10.5
1479424421699540187,-0.53,-0.5,10.5
1479424421710258290,-0.5,-0.46,10.69
1479424421719616439,-0.45,-0.39,10.3
1479424421729631290,-0.47,-0.36,10.1
1479424421739623669,-0.51,-0.4,10.3
1479424421749662476,-0.51,-0.44,10.69
1479424421759783671,-0.49,-0.47,10.99
1479424421769758989,-0.46,-0.48,10.79
1479424421779841964,-0.45,-0.46,10.2
1479424421789697819,-0.44,-0.44,10.3
1479424421799845063,-0.36,-0.47,10.99
1479424421810542708,-0.26,-0.54,11.28
1479424421819841817,-0.31,-0.57,11.28
1479424421829948381,-0.49,-0.53,10.99
1479424421839947349,-0.64,-0.45,10.01
1479424421849932381,-0.68,-0.39,9.71
1479424421860676332,-0.64,-0.4,10.01
1479424421869937367,-0.59,-0.46,9.91
1479424421879947465,-0.54,-0.48,9.61
1479424421890036870,-0.47,-0.47,10.2
1479424421900335866,-0.35,-0.46,10.59
1479424421910789533,-0.21,-0.45,10.4
1479424421920092005,-0.13,-0.48,10.89
1479424421930096133,-0.08,-0.52,10.79
1479424421940128838,-0.02,-0.55,9.71
1479424421950168823,-0.09,-0.56,9.02
1479424421960178894,-0.27,-0.53,8.73
1479424421970201460,-0.34,-0.48,9.32
1479424421980230135,-0.14,-0.42,10.69
1479424421990321959,0.26,-0.38,11.28
1479424422000266591,0.56,-0.32,10.01
1479424422011258873,0.56,-0.24,8.93
1479424422020265860,0.34,-0.21,8.04
1479424422030309193,0.12,-0.32,8.24
1479424422040368732,0.0,-0.53,9.71
1479424422050467843,-0.07,-0.7,9.61
1479424422060429984,-0.02,-0.7,9.02
1479424422070427246,0.21,-0.56,9.61
1479424422080433172,0.49,-0.39,9.71
1479424422090833560,0.6,-0.28,10.3
1479424422100770814,0.57,-0.27,9.22
1479424422111495999,0.53,-0.31,8.93
1479424422120855916,0.5,-0.41,9.52
1479424422130624594,0.43,-0.55,10.01
1479424422141016258,0.33,-0.64,9.42
1479424422150614984,0.33,-0.62,8.83
1479424422160660213,0.46,-0.53,9.32
1479424422170700167,0.71,-0.43,9.22
1479424422180701442,0.92,-0.38,9.22
1479424422191292413,0.91,-0.36,9.42
1479424422201162746,0.72,-0.36,9.81
1479424422211741381,0.54,-0.33,10.1
1479424422220798092,0.5,-0.29,9.32
1479424422230808665,0.51,-0.28,8.34
1479424422240981887,0.43,-0.34,8.53
1479424422251313210,0.3,-0.44,9.42
1479424422260996490,0.28,-0.52,9.71
1479424422271260656,0.45,-0.55,10.2
1479424422280912422,0.69,-0.52,9.42
1479424422291240798,0.84,-0.43,8.93
1479424422301365400,0.81,-0.35,9.52
1479424422311982495,0.65,-0.32,10.5
1479424422321062714,0.42,-0.36,10.4
1479424422331376782,0.2,-0.44,10.3
1479424422341115615,0.07,-0.48,9.71
1479424422351339239,0.14,-0.46,9.81
1479424422361123344,0.42,-0.46,10.01
1479424422371360741,0.65,-0.51,10.2
1479424422381160084,0.59,-0.56,10.69
1479424422391371231,0.38,-0.56,10.4
1479424422401624233,0.29,-0.5,10.3
1479424422412107754,0.34,-0.42,9.71
1479424422421279734,0.42,-0.38,9.91
1479424422431612430,0.47,-0.42,10.79
1479424422441286000,0.5,-0.47,11.09
1479424422451665246,0.5,-0.5,10.99
1479424422461362035,0.54,-0.48,10.01
1479424422471429988,0.64,-0.44,10.1
1479424422481456536,0.74,-0.45,9.81
1479424422491475723,0.81,-0.49,10.2
1479424422501615568,0.8,-0.53,11.28
1479424422512179555,0.68,-0.57,11.48
1479424422521529790,0.56,-0.54,10.99
1479424422531659779,0.49,-0.46,9.91
1479424422541629852,0.48,-0.38,10.1
1479424422551717571,0.53,-0.4,10.2
1479424422561660075,0.6,-0.53,10.59
1479424422571647434,0.66,-0.62,11.18
1479424422581614489,0.74,-0.58,10.3
1479424422591699692,0.85,-0.46,9.91
1479424422601743932,0.9,-0.33,9.61
1479424422612525297,0.82,-0.29,9.42
1479424422621786061,0.61,-0.32,10.2
1479424422631898022,0.4,-0.4,10.79
1479424422641830012,0.27,-0.5,10.5
1479424422651823619,0.24,-0.56,10.2
1479424422661847962,0.29,-0.55,9.71
1479424422671892001,0.45,-0.48,9.52
1479424422681903076,0.63,-0.41,10.01
1479424422692232721,0.69,-0.4,9.91
1479424422701949460,0.64,-0.42,9.22
1479424422712656784,0.58,-0.4,9.52
1479424422721989861,0.58,-0.35,9.91
1479424422732141241,0.6,-0.31,10.4
1479424422742038778,0.58,-0.34,9.52
1479424422752076827,0.46,-0.39,9.52
1479424422762408160,0.34,-0.41,9.12
1479424422772116208,0.32,-0.4,9.52
1479424422782157311,0.4,-0.38,10.01
1479424422792158857,0.47,-0.36,9.52
1479424422802215938,0.49,-0.32,9.42
1479424422812942695,0.5,-0.28,9.32
1479424422822304533,0.49,-0.26,9.32
1479424422832355064,0.4,-0.27,9.42
1479424422842241199,0.27,-0.32,10.01
1479424422852292948,0.16,-0.37,9.81
1479424422862335041,0.15,-0.37,10.01
1479424422872375629,0.21,-0.34,10.01
1479424422882408842,0.29,-0.31,9.81
1479424422892422906,0.36,-0.27,9.52
1479424422902786842,0.33,-0.26,9.61
1479424422913122050,0.23,-0.28,10.4
1479424422922489350,0.12,-0.31,10.1
1479424422932698865,0.03,-0.32,9.52
1479424422942631203,0.0,-0.29,9.42
1479424422952636859,0.0,-0.25,10.01
1479424422962614009,0.0,-0.25,10.3
1479424422972635856,0.0,-0.28,9.81
1479424422982637035,0.0,-0.29,9.81
1479424422992723562,-0.04,-0.27,9.91
1479424423002703694,-0.07,-0.23,10.2
1479424423013429779,0.01,-0.21,9.52
1479424423022740953,0.15,-0.23,9.61
1479424423032735247,0.16,-0.29,9.71
1479424423042785467,0.07,-0.35,10.2
1479424423053287006,-0.01,-0.37,10.4
1479424423062829339,-0.02,-0.32,10.2
1479424423072894755,0.05,-0.28,10.01
1479424423082884116,0.12,-0.26,10.1
1479424423092983600,0.14,-0.22,10.01
1479424423103067542,0.09,-0.17,10.01
1479424423113699717,-0.01,-0.14,9.81
1479424423122948911,-0.1,-0.17,10.01
1479424423133060064,-0.13,-0.21,10.01
1479424423143063336,-0.05,-0.2,9.81
1479424423153227782,0.13,-0.15,9.42
